"id","area","edad","mujer","varon","total"
"14528","220841104","55 a 59","14","11","25"
"14529","220841104","60 a 64","17","8","25"
"14530","220841104","65 a 69","9","7","16"
"14531","220841104","70 a 74","7","8","15"
"14532","220841104","75 a 79","6","7","13"
"14533","220841104","80 a 84","5","2","7"
"14534","220841104","85 a 89","1","1","2"
"14535","220841104","90 a 94","4","0","4"
"14536","220841104","95 a 99","1","0","1"
"14537","220841105","00 a 04","45","42","87"
"14538","220841105","05 a 09","51","50","101"
"14539","220841105","10 a 14","38","52","90"
"14540","220841105","15 a 19","40","53","93"
"14541","220841105","20 a 24","69","59","128"
"14542","220841105","25 a 29","48","48","96"
"14543","220841105","30 a 34","48","44","92"
"14544","220841105","35 a 39","31","34","65"
"14545","220841105","40 a 44","46","34","80"
"14546","220841105","45 a 49","33","35","68"
"14547","220841105","50 a 54","22","25","47"
"14548","220841105","55 a 59","26","25","51"
"14549","220841105","60 a 64","21","20","41"
"14550","220841105","65 a 69","25","18","43"
"14551","220841105","70 a 74","15","16","31"
"14552","220841105","75 a 79","14","11","25"
"14553","220841105","80 a 84","13","8","21"
"14554","220841105","85 a 89","6","1","7"
"14555","220841105","90 a 94","3","0","3"
"14556","220841106","00 a 04","48","61","109"
"14557","220841106","05 a 09","62","70","132"
"14558","220841106","10 a 14","51","54","105"
"14559","220841106","15 a 19","56","61","117"
"14560","220841106","20 a 24","69","54","123"
"14561","220841106","25 a 29","65","52","117"
"14562","220841106","30 a 34","59","49","108"
"14563","220841106","35 a 39","46","35","81"
"14564","220841106","40 a 44","53","34","87"
"14565","220841106","45 a 49","35","36","71"
"14566","220841106","50 a 54","39","24","63"
"14567","220841106","55 a 59","23","20","43"
"14568","220841106","60 a 64","18","14","32"
"14569","220841106","65 a 69","5","13","18"
"14570","220841106","70 a 74","7","5","12"
"14571","220841106","75 a 79","7","4","11"
"14572","220841106","80 a 84","3","1","4"
"14573","220841106","85 a 89","1","0","1"
"14574","220841106","90 a 94","0","1","1"
"14575","220841106","95 a 99","1","0","1"
"14576","220841107","00 a 04","31","23","54"
"14577","220841107","05 a 09","37","27","64"
"14578","220841107","10 a 14","26","23","49"
"14579","220841107","15 a 19","21","34","55"
"14580","220841107","20 a 24","38","18","56"
"14581","220841107","25 a 29","31","37","68"
"14582","220841107","30 a 34","36","36","72"
"14583","220841107","35 a 39","30","31","61"
"14584","220841107","40 a 44","29","27","56"
"14585","220841107","45 a 49","16","19","35"
"14586","220841107","50 a 54","24","14","38"
"14587","220841107","55 a 59","26","15","41"
"14588","220841107","60 a 64","18","14","32"
"14589","220841107","65 a 69","15","16","31"
"14590","220841107","70 a 74","15","6","21"
"14591","220841107","75 a 79","8","7","15"
"14592","220841107","80 a 84","5","4","9"
"14593","220841107","85 a 89","3","0","3"
"14594","220841107","90 a 94","1","1","2"
"14595","220841108","00 a 04","63","63","126"
"14596","220841108","05 a 09","59","72","131"
"14597","220841108","10 a 14","52","58","110"
"14598","220841108","15 a 19","52","59","111"
"14599","220841108","20 a 24","70","64","134"
"14600","220841108","25 a 29","75","58","133"
"14601","220841108","30 a 34","54","52","106"
"14602","220841108","35 a 39","57","70","127"
"14603","220841108","40 a 44","50","39","89"
"14604","220841108","45 a 49","47","44","91"
"14605","220841108","50 a 54","30","40","70"
"14606","220841108","55 a 59","23","31","54"
"14607","220841108","60 a 64","40","31","71"
"14608","220841108","65 a 69","40","39","79"
"14609","220841108","70 a 74","35","22","57"
"14610","220841108","75 a 79","21","13","34"
"14611","220841108","80 a 84","8","12","20"
"14612","220841108","85 a 89","15","3","18"
"14613","220841108","90 a 94","2","3","5"
"14614","220841109","00 a 04","27","21","48"
"14615","220841109","05 a 09","23","32","55"
"14616","220841109","10 a 14","28","34","62"
"14617","220841109","15 a 19","30","34","64"
"14618","220841109","20 a 24","20","23","43"
"14619","220841109","25 a 29","25","37","62"
"14620","220841109","30 a 34","34","31","65"
"14621","220841109","35 a 39","31","31","62"
"14622","220841109","40 a 44","37","27","64"
"14623","220841109","45 a 49","33","24","57"
"14624","220841109","50 a 54","26","20","46"
"14625","220841109","55 a 59","23","27","50"
"14626","220841109","60 a 64","25","20","45"
"14627","220841109","65 a 69","20","21","41"
"14628","220841109","70 a 74","14","14","28"
"14629","220841109","75 a 79","19","9","28"
"14630","220841109","80 a 84","7","5","12"
"14631","220841109","85 a 89","4","2","6"
"14632","220841109","90 a 94","3","2","5"
"14633","220841109","95 a 99","1","1","2"
"14634","220841110","00 a 04","22","21","43"
"14635","220841110","05 a 09","20","21","41"
"14636","220841110","10 a 14","20","27","47"
"14637","220841110","15 a 19","28","21","49"
"14638","220841110","20 a 24","26","15","41"
"14639","220841110","25 a 29","34","24","58"
"14640","220841110","30 a 34","25","28","53"
"14641","220841110","35 a 39","30","24","54"
"14642","220841110","40 a 44","18","25","43"
"14643","220841110","45 a 49","17","12","29"
"14644","220841110","50 a 54","17","9","26"
"14645","220841110","55 a 59","22","12","34"
"14646","220841110","60 a 64","10","15","25"
"14647","220841110","65 a 69","10","10","20"
"14648","220841110","70 a 74","9","7","16"
"14649","220841110","75 a 79","3","5","8"
"14650","220841110","80 a 84","1","2","3"
"14651","220841110","85 a 89","7","2","9"
"14652","220841110","90 a 94","0","1","1"
"14653","220841111","00 a 04","27","27","54"
"14654","220841111","05 a 09","34","20","54"
"14655","220841111","10 a 14","22","34","56"
"14656","220841111","15 a 19","37","31","68"
"14657","220841111","20 a 24","40","44","84"
"14658","220841111","25 a 29","44","39","83"
"14659","220841111","30 a 34","40","32","72"
"14660","220841111","35 a 39","31","37","68"
"14661","220841111","40 a 44","36","27","63"
"14662","220841111","45 a 49","17","23","40"
"14663","220841111","50 a 54","24","18","42"
"14664","220841111","55 a 59","32","15","47"
"14665","220841111","60 a 64","24","21","45"
"14666","220841111","65 a 69","13","22","35"
"14667","220841111","70 a 74","18","19","37"
"14668","220841111","75 a 79","8","7","15"
"14669","220841111","80 a 84","3","1","4"
"14670","220841111","85 a 89","3","2","5"
"14671","220841111","90 a 94","1","3","4"
"14672","220841111","95 a 99","1","0","1"
"14673","220841112","00 a 04","47","33","80"
"14674","220841112","05 a 09","50","34","84"
"14675","220841112","10 a 14","45","24","69"
"14676","220841112","15 a 19","33","29","62"
"14677","220841112","20 a 24","38","22","60"
"14678","220841112","25 a 29","51","43","94"
"14679","220841112","30 a 34","48","34","82"
"14680","220841112","35 a 39","28","29","57"
"14681","220841112","40 a 44","22","15","37"
"14682","220841112","45 a 49","18","15","33"
"14683","220841112","50 a 54","16","7","23"
"14684","220841112","55 a 59","12","11","23"
"14685","220841112","60 a 64","11","4","15"
"14686","220841112","65 a 69","2","12","14"
"14687","220841112","70 a 74","4","1","5"
"14688","220841112","75 a 79","1","1","2"
"14689","220841112","80 a 84","2","3","5"
"14690","220841112","85 a 89","2","0","2"
"14691","220841113","00 a 04","19","24","43"
"14692","220841113","05 a 09","33","33","66"
"14693","220841113","10 a 14","40","34","74"
"14694","220841113","15 a 19","31","46","77"
"14695","220841113","20 a 24","32","45","77"
"14696","220841113","25 a 29","27","31","58"
"14697","220841113","30 a 34","26","29","55"
"14698","220841113","35 a 39","39","36","75"
"14699","220841113","40 a 44","44","31","75"
"14700","220841113","45 a 49","33","37","70"
"14701","220841113","50 a 54","23","19","42"
"14702","220841113","55 a 59","23","11","34"
"14703","220841113","60 a 64","38","23","61"
"14704","220841113","65 a 69","33","13","46"
"14705","220841113","70 a 74","22","13","35"
"14706","220841113","75 a 79","10","6","16"
"14707","220841113","80 a 84","7","3","10"
"14708","220841113","85 a 89","4","2","6"
"14709","220841113","90 a 94","2","0","2"
"14710","220841114","00 a 04","14","24","38"
"14711","220841114","05 a 09","30","25","55"
"14712","220841114","10 a 14","15","30","45"
"14713","220841114","15 a 19","15","33","48"
"14714","220841114","20 a 24","11","17","28"
"14715","220841114","25 a 29","18","25","43"
"14716","220841114","30 a 34","38","25","63"
"14717","220841114","35 a 39","27","46","73"
"14718","220841114","40 a 44","33","31","64"
"14719","220841114","45 a 49","12","12","24"
"14720","220841114","50 a 54","21","4","25"
"14721","220841114","55 a 59","13","19","32"
"14722","220841114","60 a 64","12","11","23"
"14723","220841114","65 a 69","9","5","14"
"14724","220841114","70 a 74","2","1","3"
"14725","220841114","75 a 79","4","5","9"
"14726","220841114","80 a 84","1","0","1"
"14727","220841115","00 a 04","32","41","73"
"14728","220841115","05 a 09","28","28","56"
"14729","220841115","10 a 14","33","29","62"
"14730","220841115","15 a 19","35","36","71"
"14731","220841115","20 a 24","41","50","91"
"14732","220841115","25 a 29","55","53","108"
"14733","220841115","30 a 34","35","35","70"
"14734","220841115","35 a 39","30","37","67"
"14735","220841115","40 a 44","32","29","61"
"14736","220841115","45 a 49","32","20","52"
"14737","220841115","50 a 54","21","12","33"
"14738","220841115","55 a 59","18","13","31"
"14739","220841115","60 a 64","7","9","16"
"14740","220841115","65 a 69","11","10","21"
"14741","220841115","70 a 74","4","7","11"
"14742","220841115","75 a 79","3","1","4"
"14743","220841115","80 a 84","2","2","4"
"14744","220841115","85 a 89","4","1","5"
"14745","220841115","90 a 94","2","0","2"
"14746","220841116","00 a 04","34","26","60"
"14747","220841116","05 a 09","30","39","69"
"14748","220841116","10 a 14","19","23","42"
"14749","220841116","15 a 19","32","28","60"
"14750","220841116","20 a 24","28","28","56"
"14751","220841116","25 a 29","31","32","63"
"14752","220841116","30 a 34","28","21","49"
"14753","220841116","35 a 39","16","11","27"
"14754","220841116","40 a 44","15","12","27"
"14755","220841116","45 a 49","15","18","33"
"14756","220841116","50 a 54","17","9","26"
"14757","220841116","55 a 59","5","9","14"
"14758","220841116","60 a 64","7","12","19"
"14759","220841116","65 a 69","6","6","12"
"14760","220841116","70 a 74","5","7","12"
"14761","220841116","75 a 79","3","4","7"
"14762","220841116","80 a 84","1","0","1"
"14763","220841116","85 a 89","2","0","2"
"14764","220841116","90 a 94","1","0","1"
"14765","220841201","00 a 04","28","23","51"
"14766","220841201","05 a 09","32","33","65"
"14767","220841201","10 a 14","20","29","49"
"14768","220841201","15 a 19","29","24","53"
"14769","220841201","20 a 24","30","31","61"
"14770","220841201","25 a 29","28","24","52"
"14771","220841201","30 a 34","28","29","57"
"14772","220841201","35 a 39","31","18","49"
"14773","220841201","40 a 44","34","23","57"
"14774","220841201","45 a 49","20","23","43"
"14775","220841201","50 a 54","22","24","46"
"14776","220841201","55 a 59","12","10","22"
"14777","220841201","60 a 64","21","15","36"
"14778","220841201","65 a 69","10","10","20"
"14779","220841201","70 a 74","5","7","12"
"14780","220841201","75 a 79","5","3","8"
"14781","220841201","80 a 84","2","1","3"
"14782","220841201","95 a 99","1","0","1"
"14783","220841202","00 a 04","35","30","65"
"14784","220841202","05 a 09","40","39","79"
"14785","220841202","10 a 14","27","45","72"
"14786","220841202","15 a 19","45","42","87"
"14787","220841202","20 a 24","50","44","94"
"14788","220841202","25 a 29","40","39","79"
"14789","220841202","30 a 34","28","34","62"
"14790","220841202","35 a 39","17","22","39"
"14791","220841202","40 a 44","21","21","42"
"14792","220841202","45 a 49","20","10","30"
"14793","220841202","50 a 54","20","25","45"
"14794","220841202","55 a 59","17","24","41"
"14795","220841202","60 a 64","8","11","19"
"14796","220841202","65 a 69","13","11","24"
"14797","220841202","70 a 74","5","4","9"
"14798","220841202","75 a 79","4","3","7"
"14799","220841202","80 a 84","2","0","2"
"14800","220841202","85 a 89","4","1","5"
"14801","220841202","90 a 94","3","0","3"
"14802","220841202","95 a 99","0","1","1"
"14803","220841203","00 a 04","33","44","77"
"14804","220841203","05 a 09","39","43","82"
"14805","220841203","10 a 14","42","40","82"
"14806","220841203","15 a 19","58","62","120"
"14807","220841203","20 a 24","50","50","100"
"14808","220841203","25 a 29","42","37","79"
"14809","220841203","30 a 34","46","24","70"
"14810","220841203","35 a 39","50","28","78"
"14811","220841203","40 a 44","46","44","90"
"14812","220841203","45 a 49","39","36","75"
"14813","220841203","50 a 54","22","23","45"
"14814","220841203","55 a 59","19","29","48"
"14815","220841203","60 a 64","20","17","37"
"14816","220841203","65 a 69","11","11","22"
"14817","220841203","70 a 74","10","5","15"
"14818","220841203","75 a 79","8","4","12"
"14819","220841203","80 a 84","2","2","4"
"14820","220841203","85 a 89","1","1","2"
"14821","220841203","90 a 94","4","0","4"
"14822","220841203","95 a 99","0","1","1"
"14823","220841204","00 a 04","46","37","83"
"14824","220841204","05 a 09","40","52","92"
"14825","220841204","10 a 14","37","37","74"
"14826","220841204","15 a 19","61","51","112"
"14827","220841204","20 a 24","46","60","106"
"14828","220841204","25 a 29","37","41","78"
"14829","220841204","30 a 34","37","37","74"
"14830","220841204","35 a 39","22","22","44"
"14831","220841204","40 a 44","26","34","60"
"14832","220841204","45 a 49","24","26","50"
"14833","220841204","50 a 54","23","13","36"
"14834","220841204","55 a 59","23","16","39"
"14835","220841204","60 a 64","17","19","36"
"14836","220841204","65 a 69","10","11","21"
"14837","220841204","70 a 74","5","8","13"
"14838","220841204","75 a 79","2","6","8"
"14839","220841204","80 a 84","2","1","3"
"14840","220841204","85 a 89","2","0","2"
"14841","220841204","90 a 94","1","0","1"
"14842","220841205","00 a 04","41","39","80"
"14843","220841205","05 a 09","52","40","92"
"14844","220841205","10 a 14","33","23","56"
"14845","220841205","15 a 19","25","18","43"
"14846","220841205","20 a 24","26","18","44"
"14847","220841205","25 a 29","38","39","77"
"14848","220841205","30 a 34","33","32","65"
"14849","220841205","35 a 39","19","21","40"
"14850","220841205","40 a 44","13","10","23"
"14851","220841205","45 a 49","5","14","19"
"14852","220841205","50 a 54","3","4","7"
"14853","220841205","55 a 59","0","1","1"
"14854","220841205","60 a 64","5","5","10"
"14855","220841205","65 a 69","2","6","8"
"14856","220841205","70 a 74","2","1","3"
"14857","220841205","75 a 79","0","2","2"
"14858","220841205","80 a 84","1","0","1"
"14859","220841205","85 a 89","0","1","1"
"14860","220841205","95 a 99","0","1","1"
"14861","220841206","00 a 04","52","68","120"
"14862","220841206","05 a 09","64","73","137"
"14863","220841206","10 a 14","68","76","144"
"14864","220841206","15 a 19","91","82","173"
"14865","220841206","20 a 24","69","88","157"
"14866","220841206","25 a 29","63","62","125"
"14867","220841206","30 a 34","63","59","122"
"14868","220841206","35 a 39","42","38","80"
"14869","220841206","40 a 44","52","47","99"
"14870","220841206","45 a 49","49","33","82"
"14871","220841206","50 a 54","22","25","47"
"14872","220841206","55 a 59","24","19","43"
"14873","220841206","60 a 64","13","14","27"
"14874","220841206","65 a 69","8","7","15"
"14875","220841206","70 a 74","9","8","17"
"14876","220841206","75 a 79","9","3","12"
"14877","220841206","80 a 84","3","1","4"
"14878","220841206","85 a 89","2","0","2"
"14879","220841206","90 a 94","2","1","3"
"14880","220841207","00 a 04","21","28","49"
"14881","220841207","05 a 09","34","39","73"
"14882","220841207","10 a 14","43","34","77"
"14883","220841207","15 a 19","51","34","85"
"14884","220841207","20 a 24","23","36","59"
"14885","220841207","25 a 29","24","22","46"
"14886","220841207","30 a 34","23","16","39"
"14887","220841207","35 a 39","31","18","49"
"14888","220841207","40 a 44","52","26","78"
"14889","220841207","45 a 49","34","28","62"
"14890","220841207","50 a 54","15","16","31"
"14891","220841207","55 a 59","8","21","29"
"14892","220841207","60 a 64","10","6","16"
"14893","220841207","65 a 69","7","7","14"
"14894","220841207","70 a 74","3","3","6"
"14895","220841207","75 a 79","3","0","3"
